rule_attribution_fraction
0.2599891369791469
0.2430091126131971
0.31024374564064844
0.25285459236482394
0.26915553534050907
0.30082902286904617
0.2834432046688935
0.19367491946348528
0.2355675191613434
0.19429832642708253
0.1838321519298256
0.1420632275937225
0.29622961125374775
0.21805314963362535
0.23402205342233134
0.2712209097659382
0.2606390971005041
0.2552200314855896
0.28666365282529743
0.26123549160725323
0.3060373318162241
0.18486045980755134
0.2062491177466725
0.20410937928533207
0.16077323776894592
0.22020160302207936
0.1713099069766131
0.25050945051136825
0.1846462815336693
0.26180910324277956
0.2417784156196163
0.2679852896279745
0.2734143377130528
0.3963973867773863
0.18479977738958933
0.13631182059507813
0.11549158609529607
0.29761897621174715
0.2062137710410941
0.2190114833750137
0.24910801097746416
0.19806707511746838
0.23004407268187543
0.2845225448721903
0.2425068006035445
0.2490821419592295
0.21537308344527648
0.20445325651636734
0.24867105587924304
0.16827836956421924
0.15540829296771538
0.2389242243793735
0.16278972366738784
0.12062715683541683
0.37047609220117506
0.1993905795438565
0.19747434502884822
0.2346271491322106
0.25168635498175695
0.3138385903820785
0.2043308060602582
0.3341873428479634
0.21209663719588337
0.329450273046752
0.16546872268834747
0.2141389915243112
0.2671540429426437
0.40838992563322934
0.1723143110092607
0.0624770773786883
0.1965230137185483
0.20392424779621743
0.2133720292028069
0.2671317234083414
0.2087261392902267
0.252355647518637
0.3222292512098728
0.19259823842398344
0.3177336658460771
0.27731793219730405
0.22307889687151944
0.2616339569561995
0.21293033964766295
0.19874121478350132
0.3503130224609346
0.2210915638612735
0.1665942282132732
0.13611246014804315
0.16327990508773765
0.27280562623737264
0.18559693967069293
0.2143134695839211
0.21534465071686545
0.29745389513615195
0.36608619836291384
0.14206227033734248
0.23004331378755963
0.24959057250238353
0.28673207930926553
0.2537645870206716
0.23319685919192973
0.1376691547949523
0.18820563215975697
0.20064619236618503
0.2459119532340047
0.17871374281624997
0.20152669821900082
0.24541810509346548
0.1609614817110279
0.16646226370219872
0.18255376053822606
0.2833148911914094
0.207823375991382
0.2817987927192343
0.18863118421686143
0.21257067323531834
0.26694731680950967
0.17291406267171416
0.33145484124781716
0.163488301245335
0.17967078118803098
0.20727222256128197
0.17346584863681536
0.2388893080262258
0.2987110037124848
0.24352865222895317
0.16773615062733727
0.2944385384299298
0.18237775379050644
0.17567601296010227
0.387980002974335
0.3484723417839299
0.2554739198593688
0.1905095203251633
0.20544645154959834
0.2866131928050998
0.21963358538209668
0.1937889074012863
0.21958391525309426
0.2553677981044917
0.23152688257844115
0.2970766798786112
0.24321173804335944
0.3248192543318961
0.25016491416755093
0.20615119850183566
0.12762903236152442
0.2857700956367901
0.29006716105206853
0.20805544258751224
0.20761755405454038
0.24047915212126209
0.1573710604012241
0.3143376776682209
0.14987339743585876
0.2214517128800307
0.17553555199349058
0.12235410636444105
0.2648940956137577
0.22829814407298188
0.2718249638272452
0.16468660027255255
0.5305497884469975
0.17318801974005715
0.20884783845761418
0.3074896938215742
0.19355373089706973
0.15521622029439758
0.2337934547473951
0.24620933092192784
0.2765547360805584
0.22798629253342553
0.08446248997062501
0.22148337863901563
0.2701256591910882
0.20668404860555584
0.17358698713842816
0.3090275297301084
0.26937379636380326
0.29308493952094644
